seqid,start,end,source,type,score,strand,phase,attributes
contig_22,20762,21554,ena,CDS,.,+,0,.
contig_22,15298,16099,ena,CDS,.,+,0,.
contig_22,13785,14145,ena,CDS,.,+,0,.
contig_22,10272,10545,ena,CDS,.,+,0,.
contig_22,9378,9987,ena,CDS,.,+,0,.
contig_22,7192,8482,ena,CDS,.,+,0,.
contig_22,5594,6626,ena,CDS,.,+,0,.
contig_22,1221,3759,ena,CDS,.,+,0,.
contig_22,392,902,ena,CDS,.,+,0,.
contig_36,81120,81474,ena,CDS,.,+,0,.
contig_36,80391,80781,ena,CDS,.,+,0,.
contig_36,78297,80226,ena,CDS,.,+,0,.
contig_36,76217,76961,ena,CDS,.,+,0,.
contig_36,72705,72915,ena,CDS,.,+,0,.
contig_36,71631,71985,ena,CDS,.,+,0,.
contig_36,70324,70573,ena,CDS,.,+,0,.
contig_36,69998,70274,ena,CDS,.,+,0,.
contig_36,69263,69383,ena,CDS,.,+,0,.
contig_36,67001,68630,ena,CDS,.,+,0,.
contig_36,66425,66827,ena,CDS,.,+,0,.
contig_36,63249,66294,ena,CDS,.,+,0,.
contig_36,62053,62350,ena,CDS,.,+,0,.
contig_36,60118,60421,ena,CDS,.,+,0,.
contig_36,57264,57546,ena,CDS,.,+,0,.
contig_36,56045,56699,ena,CDS,.,+,0,.
contig_36,54607,54898,ena,CDS,.,+,0,.
contig_36,53547,54192,ena,CDS,.,+,0,.
contig_36,52821,53535,ena,CDS,.,+,0,.
contig_36,48740,51128,ena,CDS,.,+,0,.
contig_36,48269,48722,ena,CDS,.,+,0,.
contig_36,46441,47419,ena,CDS,.,+,0,.
contig_36,44948,46094,ena,CDS,.,+,0,.
contig_36,44117,44936,ena,CDS,.,+,0,.
contig_36,41722,44104,ena,CDS,.,+,0,.
contig_36,40918,41551,ena,CDS,.,+,0,.
contig_36,35763,35910,ena,CDS,.,+,0,.
contig_36,34716,35526,ena,CDS,.,+,0,.
contig_36,33961,34465,ena,CDS,.,+,0,.
contig_36,33341,33914,ena,CDS,.,+,0,.
contig_36,32782,32995,ena,CDS,.,+,0,.
contig_36,31741,32179,ena,CDS,.,+,0,.
contig_36,26741,27056,ena,CDS,.,+,0,.
contig_36,25237,25435,ena,CDS,.,+,0,.
contig_36,24877,25000,ena,CDS,.,+,0,.
contig_36,22469,23312,ena,CDS,.,+,0,.
contig_36,21544,22453,ena,CDS,.,+,0,.
contig_36,20944,21325,ena,CDS,.,+,0,.
contig_36,20139,20301,ena,CDS,.,+,0,.
contig_36,19220,19718,ena,CDS,.,+,0,.
contig_36,15094,19099,ena,CDS,.,+,0,.
contig_36,13801,14032,ena,CDS,.,+,0,.
contig_36,12350,12542,ena,CDS,.,+,0,.
contig_36,9652,11050,ena,CDS,.,+,0,.
contig_36,9225,9651,ena,CDS,.,+,0,.
contig_36,8762,9176,ena,CDS,.,+,0,.
contig_36,8169,8712,ena,CDS,.,+,0,.
contig_36,7041,7923,ena,CDS,.,+,0,.
contig_36,6165,7038,ena,CDS,.,+,0,.
contig_36,4872,6144,ena,CDS,.,+,0,.
contig_36,3775,4852,ena,CDS,.,+,0,.
contig_36,3195,3765,ena,CDS,.,+,0,.
contig_36,1790,3179,ena,CDS,.,+,0,.
contig_36,948,1788,ena,CDS,.,+,0,.
contig_36,651,933,ena,CDS,.,+,0,.
contig_60,79707,80238,ena,CDS,.,+,0,.
contig_60,78243,79701,ena,CDS,.,+,0,.
contig_60,77574,78198,ena,CDS,.,+,0,.
contig_60,76623,76749,ena,CDS,.,+,0,.
contig_60,74781,74985,ena,CDS,.,+,0,.
contig_60,71941,72766,ena,CDS,.,+,0,.
contig_60,70327,70648,ena,CDS,.,+,0,.
contig_60,67582,67747,ena,CDS,.,+,0,.
contig_60,66155,66518,ena,CDS,.,+,0,.
contig_60,64799,64931,ena,CDS,.,+,0,.
contig_60,63029,63245,ena,CDS,.,+,0,.
contig_60,62732,62948,ena,CDS,.,+,0,.
contig_60,61903,62338,ena,CDS,.,+,0,.
contig_60,59035,61453,ena,CDS,.,+,0,.
contig_60,57937,59017,ena,CDS,.,+,0,.
contig_60,56827,57928,ena,CDS,.,+,0,.
contig_60,55387,56767,ena,CDS,.,+,0,.
contig_60,53038,53230,ena,CDS,.,+,0,.
contig_60,49304,49607,ena,CDS,.,+,0,.
contig_60,48823,48997,ena,CDS,.,+,0,.
contig_60,46377,46572,ena,CDS,.,+,0,.
contig_60,44085,44229,ena,CDS,.,+,0,.
contig_60,39905,40151,ena,CDS,.,+,0,.
contig_60,34279,34855,ena,CDS,.,+,0,.
contig_60,31956,33162,ena,CDS,.,+,0,.
contig_60,31707,31848,ena,CDS,.,+,0,.
contig_60,31181,31520,ena,CDS,.,+,0,.
contig_60,29335,30865,ena,CDS,.,+,0,.
contig_60,27490,29332,ena,CDS,.,+,0,.
contig_60,26539,27478,ena,CDS,.,+,0,.
contig_60,26243,26528,ena,CDS,.,+,0,.
contig_60,24585,26232,ena,CDS,.,+,0,.
contig_60,23804,23984,ena,CDS,.,+,0,.
contig_60,21966,22554,ena,CDS,.,+,0,.
contig_60,20933,21422,ena,CDS,.,+,0,.
contig_60,19898,20504,ena,CDS,.,+,0,.
contig_60,18924,19866,ena,CDS,.,+,0,.
contig_60,17406,18828,ena,CDS,.,+,0,.
contig_60,16864,17131,ena,CDS,.,+,0,.
contig_60,16578,16746,ena,CDS,.,+,0,.
contig_60,16013,16199,ena,CDS,.,+,0,.
contig_60,13176,14622,ena,CDS,.,+,0,.
contig_60,11790,13167,ena,CDS,.,+,0,.
contig_60,10454,11735,ena,CDS,.,+,0,.
contig_60,9840,10371,ena,CDS,.,+,0,.
contig_60,9505,9724,ena,CDS,.,+,0,.
contig_60,8816,9392,ena,CDS,.,+,0,.
contig_60,7395,7518,ena,CDS,.,+,0,.
contig_60,6867,7317,ena,CDS,.,+,0,.
contig_60,4266,5400,ena,CDS,.,+,0,.
contig_60,3777,4263,ena,CDS,.,+,0,.
contig_60,1503,1740,ena,CDS,.,+,0,.
contig_60,301,856,ena,CDS,.,+,0,.
contig_31,79215,80055,ena,CDS,.,+,0,.
contig_31,78245,79202,ena,CDS,.,+,0,.
contig_31,77557,78244,ena,CDS,.,+,0,.
contig_31,76998,77556,ena,CDS,.,+,0,.
contig_31,73858,74500,ena,CDS,.,+,0,.
contig_31,71001,73713,ena,CDS,.,+,0,.
contig_31,69183,69423,ena,CDS,.,+,0,.
contig_31,66967,67222,ena,CDS,.,+,0,.
contig_31,65865,66165,ena,CDS,.,+,0,.
contig_31,64566,65667,ena,CDS,.,+,0,.
contig_31,61444,62578,ena,CDS,.,+,0,.
contig_31,60121,61366,ena,CDS,.,+,0,.
contig_31,57226,60106,ena,CDS,.,+,0,.
contig_31,55446,55971,ena,CDS,.,+,0,.
contig_31,53600,55367,ena,CDS,.,+,0,.
contig_31,52966,53533,ena,CDS,.,+,0,.
contig_31,48035,50138,ena,CDS,.,+,0,.
contig_31,47169,47937,ena,CDS,.,+,0,.
contig_31,45033,45996,ena,CDS,.,+,0,.
contig_31,43624,43912,ena,CDS,.,+,0,.
contig_31,42379,43261,ena,CDS,.,+,0,.
contig_31,36918,37266,ena,CDS,.,+,0,.
contig_31,36397,36589,ena,CDS,.,+,0,.
contig_31,33572,33785,ena,CDS,.,+,0,.
contig_31,30279,31230,ena,CDS,.,+,0,.
contig_31,29361,30093,ena,CDS,.,+,0,.
contig_31,28126,29101,ena,CDS,.,+,0,.
contig_31,27192,28101,ena,CDS,.,+,0,.
contig_31,26338,27181,ena,CDS,.,+,0,.
contig_31,24958,26158,ena,CDS,.,+,0,.
contig_31,23682,23970,ena,CDS,.,+,0,.
contig_31,22791,23271,ena,CDS,.,+,0,.
contig_31,22268,22781,ena,CDS,.,+,0,.
contig_31,21632,22190,ena,CDS,.,+,0,.
contig_31,20335,20692,ena,CDS,.,+,0,.
contig_31,19613,19895,ena,CDS,.,+,0,.
contig_31,18234,19548,ena,CDS,.,+,0,.
contig_31,15809,17840,ena,CDS,.,+,0,.
contig_31,15526,15715,ena,CDS,.,+,0,.
contig_31,13570,13681,ena,CDS,.,+,0,.
contig_31,13039,13339,ena,CDS,.,+,0,.
contig_31,9376,9682,ena,CDS,.,+,0,.
contig_31,8766,8943,ena,CDS,.,+,0,.
contig_31,8194,8626,ena,CDS,.,+,0,.
contig_31,7115,7253,ena,CDS,.,+,0,.
contig_31,6215,7097,ena,CDS,.,+,0,.
contig_31,5471,5639,ena,CDS,.,+,0,.
contig_31,4265,4463,ena,CDS,.,+,0,.
contig_31,3604,3877,ena,CDS,.,+,0,.
contig_31,3359,3458,ena,CDS,.,+,0,.
contig_31,3064,3139,ena,CDS,.,+,0,.
contig_31,2670,3027,ena,CDS,.,+,0,.
contig_39,73089,74154,ena,CDS,.,+,0,.
contig_39,71905,72877,ena,CDS,.,+,0,.
contig_39,69442,71902,ena,CDS,.,+,0,.
contig_39,68330,68510,ena,CDS,.,+,0,.
contig_39,66524,66725,ena,CDS,.,+,0,.
contig_39,65959,66409,ena,CDS,.,+,0,.
contig_39,63684,65955,ena,CDS,.,+,0,.
contig_39,61606,63406,ena,CDS,.,+,0,.
contig_39,60608,61565,ena,CDS,.,+,0,.
contig_39,59202,59313,ena,CDS,.,+,0,.
contig_39,55966,56161,ena,CDS,.,+,0,.
contig_39,53875,54040,ena,CDS,.,+,0,.
contig_39,51279,51627,ena,CDS,.,+,0,.
contig_39,49966,50206,ena,CDS,.,+,0,.
contig_39,49262,49400,ena,CDS,.,+,0,.
contig_39,46036,46216,ena,CDS,.,+,0,.
contig_39,44394,44706,ena,CDS,.,+,0,.
contig_39,42245,43007,ena,CDS,.,+,0,.
contig_39,37938,41172,ena,CDS,.,+,0,.
contig_39,36887,37922,ena,CDS,.,+,0,.
contig_39,35527,36301,ena,CDS,.,+,0,.
contig_39,34996,35398,ena,CDS,.,+,0,.
contig_39,32450,34934,ena,CDS,.,+,0,.
contig_39,31363,31504,ena,CDS,.,+,0,.
contig_39,30438,31356,ena,CDS,.,+,0,.
contig_39,29125,30340,ena,CDS,.,+,0,.
contig_39,27830,29093,ena,CDS,.,+,0,.
contig_39,27190,27820,ena,CDS,.,+,0,.
contig_39,25400,26861,ena,CDS,.,+,0,.
contig_39,24340,25387,ena,CDS,.,+,0,.
contig_39,23238,24333,ena,CDS,.,+,0,.
contig_39,22156,23101,ena,CDS,.,+,0,.
contig_39,20773,21739,ena,CDS,.,+,0,.
contig_39,19646,20660,ena,CDS,.,+,0,.
contig_39,17793,19302,ena,CDS,.,+,0,.
contig_39,16058,17789,ena,CDS,.,+,0,.
contig_39,14784,15735,ena,CDS,.,+,0,.
contig_39,13223,14087,ena,CDS,.,+,0,.
contig_39,11208,11463,ena,CDS,.,+,0,.
contig_39,10898,11102,ena,CDS,.,+,0,.
contig_39,10231,10384,ena,CDS,.,+,0,.
contig_39,9234,9711,ena,CDS,.,+,0,.
contig_39,8595,9231,ena,CDS,.,+,0,.
contig_39,7790,8498,ena,CDS,.,+,0,.
contig_39,6540,7764,ena,CDS,.,+,0,.
contig_39,5908,6499,ena,CDS,.,+,0,.
contig_39,5185,5578,ena,CDS,.,+,0,.
contig_39,4741,5170,ena,CDS,.,+,0,.
contig_39,3386,4490,ena,CDS,.,+,0,.
contig_39,2929,3127,ena,CDS,.,+,0,.
contig_39,1817,2012,ena,CDS,.,+,0,.
contig_39,1379,1766,ena,CDS,.,+,0,.
contig_15,73418,73628,ena,CDS,.,+,0,.
contig_15,71999,72263,ena,CDS,.,+,0,.
contig_15,55612,71239,ena,CDS,.,+,0,.
contig_15,55128,55590,ena,CDS,.,+,0,.
contig_15,54743,55103,ena,CDS,.,+,0,.
contig_15,52282,52417,ena,CDS,.,+,0,.
contig_15,50078,50264,ena,CDS,.,+,0,.
contig_15,49654,49888,ena,CDS,.,+,0,.
contig_15,47717,48476,ena,CDS,.,+,0,.
contig_15,46749,47670,ena,CDS,.,+,0,.
contig_15,45515,46646,ena,CDS,.,+,0,.
contig_15,44768,45494,ena,CDS,.,+,0,.
contig_15,43587,44670,ena,CDS,.,+,0,.
contig_15,41930,43478,ena,CDS,.,+,0,.
contig_15,40660,41878,ena,CDS,.,+,0,.
contig_15,40028,40250,ena,CDS,.,+,0,.
contig_15,38346,38595,ena,CDS,.,+,0,.
contig_15,37567,37939,ena,CDS,.,+,0,.
contig_15,36860,37178,ena,CDS,.,+,0,.
contig_15,36464,36686,ena,CDS,.,+,0,.
contig_15,36002,36221,ena,CDS,.,+,0,.
contig_15,34207,34360,ena,CDS,.,+,0,.
contig_15,32347,32497,ena,CDS,.,+,0,.
contig_15,30658,31627,ena,CDS,.,+,0,.
contig_15,30041,30257,ena,CDS,.,+,0,.
contig_15,28203,28431,ena,CDS,.,+,0,.
contig_15,26905,26992,ena,CDS,.,+,0,.
contig_15,24310,24445,ena,CDS,.,+,0,.
contig_15,19139,20513,ena,CDS,.,+,0,.
contig_15,18151,18490,ena,CDS,.,+,0,.
contig_15,17426,17705,ena,CDS,.,+,0,.
contig_15,15306,15465,ena,CDS,.,+,0,.
contig_15,14484,15087,ena,CDS,.,+,0,.
contig_15,13664,13832,ena,CDS,.,+,0,.
contig_15,12470,13073,ena,CDS,.,+,0,.
contig_15,7135,10288,ena,CDS,.,+,0,.
contig_15,5998,7126,ena,CDS,.,+,0,.
contig_15,3874,5104,ena,CDS,.,+,0,.
contig_15,2939,3650,ena,CDS,.,+,0,.
contig_15,1775,2684,ena,CDS,.,+,0,.
contig_15,691,1309,ena,CDS,.,+,0,.
contig_14,73270,73747,ena,CDS,.,+,0,.
contig_14,71480,71825,ena,CDS,.,+,0,.
contig_14,69568,70018,ena,CDS,.,+,0,.
contig_14,68899,69190,ena,CDS,.,+,0,.
contig_14,67943,68747,ena,CDS,.,+,0,.
contig_14,67389,67848,ena,CDS,.,+,0,.
contig_14,66518,66740,ena,CDS,.,+,0,.
contig_14,64252,66151,ena,CDS,.,+,0,.
contig_14,63518,64121,ena,CDS,.,+,0,.
contig_14,63140,63467,ena,CDS,.,+,0,.
contig_14,62353,62581,ena,CDS,.,+,0,.
contig_14,61574,62135,ena,CDS,.,+,0,.
contig_14,59417,60326,ena,CDS,.,+,0,.
contig_14,56961,57126,ena,CDS,.,+,0,.
contig_14,52321,52495,ena,CDS,.,+,0,.
contig_14,49490,49697,ena,CDS,.,+,0,.
contig_14,48746,48941,ena,CDS,.,+,0,.
contig_14,47694,47868,ena,CDS,.,+,0,.
contig_14,47338,47626,ena,CDS,.,+,0,.
contig_14,46438,47224,ena,CDS,.,+,0,.
contig_14,46034,46319,ena,CDS,.,+,0,.
contig_14,45504,45702,ena,CDS,.,+,0,.
contig_14,45180,45432,ena,CDS,.,+,0,.
contig_14,43895,44801,ena,CDS,.,+,0,.
contig_14,42888,43194,ena,CDS,.,+,0,.
contig_14,36796,37174,ena,CDS,.,+,0,.
contig_14,34497,34677,ena,CDS,.,+,0,.
contig_14,33554,33683,ena,CDS,.,+,0,.
contig_14,29194,32863,ena,CDS,.,+,0,.
contig_14,28258,29017,ena,CDS,.,+,0,.
contig_14,26072,27155,ena,CDS,.,+,0,.
contig_14,25710,25908,ena,CDS,.,+,0,.
contig_14,24197,25043,ena,CDS,.,+,0,.
contig_14,23163,24066,ena,CDS,.,+,0,.
contig_14,21750,22350,ena,CDS,.,+,0,.
contig_14,19959,20352,ena,CDS,.,+,0,.
contig_14,19593,19944,ena,CDS,.,+,0,.
contig_14,15870,16749,ena,CDS,.,+,0,.
contig_14,15044,15215,ena,CDS,.,+,0,.
contig_14,14527,14824,ena,CDS,.,+,0,.
contig_14,13295,13655,ena,CDS,.,+,0,.
contig_14,12316,12742,ena,CDS,.,+,0,.
contig_14,10871,11765,ena,CDS,.,+,0,.
contig_14,9819,10500,ena,CDS,.,+,0,.
contig_14,8256,8778,ena,CDS,.,+,0,.
contig_14,7369,8053,ena,CDS,.,+,0,.
contig_14,6285,7128,ena,CDS,.,+,0,.
contig_14,5719,5995,ena,CDS,.,+,0,.
contig_14,3221,3569,ena,CDS,.,+,0,.
contig_14,2123,3044,ena,CDS,.,+,0,.
contig_14,1737,2064,ena,CDS,.,+,0,.
contig_14,264,1086,ena,CDS,.,+,0,.
contig_5,64240,65803,ena,CDS,.,+,0,.
contig_5,62875,63928,ena,CDS,.,+,0,.
contig_5,60548,61265,ena,CDS,.,+,0,.
contig_5,59347,60373,ena,CDS,.,+,0,.
contig_5,58830,59334,ena,CDS,.,+,0,.
contig_5,57992,58820,ena,CDS,.,+,0,.
contig_5,56997,57807,ena,CDS,.,+,0,.
contig_5,56314,56926,ena,CDS,.,+,0,.
contig_5,54850,56308,ena,CDS,.,+,0,.
contig_5,53543,54680,ena,CDS,.,+,0,.
contig_5,52686,53049,ena,CDS,.,+,0,.
contig_5,50953,51424,ena,CDS,.,+,0,.
contig_5,50228,50861,ena,CDS,.,+,0,.
contig_5,47437,48052,ena,CDS,.,+,0,.
contig_5,45632,46232,ena,CDS,.,+,0,.
contig_5,41227,41515,ena,CDS,.,+,0,.
contig_5,39993,40230,ena,CDS,.,+,0,.
contig_5,38957,39092,ena,CDS,.,+,0,.
contig_5,38640,38763,ena,CDS,.,+,0,.
contig_5,37160,38354,ena,CDS,.,+,0,.
contig_5,33649,34012,ena,CDS,.,+,0,.
contig_5,32582,33623,ena,CDS,.,+,0,.
contig_5,30617,32504,ena,CDS,.,+,0,.
contig_5,28435,29953,ena,CDS,.,+,0,.
contig_5,27853,28246,ena,CDS,.,+,0,.
contig_5,26661,27777,ena,CDS,.,+,0,.
contig_5,25658,25808,ena,CDS,.,+,0,.
contig_5,24635,24773,ena,CDS,.,+,0,.
contig_5,23082,23292,ena,CDS,.,+,0,.
contig_5,22170,22356,ena,CDS,.,+,0,.
contig_5,20935,21127,ena,CDS,.,+,0,.
contig_5,20749,20911,ena,CDS,.,+,0,.
contig_5,20266,20614,ena,CDS,.,+,0,.
contig_5,18982,19612,ena,CDS,.,+,0,.
contig_5,17082,17223,ena,CDS,.,+,0,.
contig_5,15875,16295,ena,CDS,.,+,0,.
contig_5,15414,15846,ena,CDS,.,+,0,.
contig_5,13173,13581,ena,CDS,.,+,0,.
contig_5,12513,13137,ena,CDS,.,+,0,.
contig_5,12140,12503,ena,CDS,.,+,0,.
contig_5,8989,9229,ena,CDS,.,+,0,.
contig_5,8408,8840,ena,CDS,.,+,0,.
contig_5,7637,7868,ena,CDS,.,+,0,.
contig_5,5097,6063,ena,CDS,.,+,0,.
contig_5,3820,4753,ena,CDS,.,+,0,.
contig_5,1070,2333,ena,CDS,.,+,0,.
contig_5,310,577,ena,CDS,.,+,0,.
contig_54,63238,63361,ena,CDS,.,+,0,.
contig_54,62551,62698,ena,CDS,.,+,0,.
contig_54,62109,62424,ena,CDS,.,+,0,.
contig_54,57976,59143,ena,CDS,.,+,0,.
contig_54,57087,57807,ena,CDS,.,+,0,.
contig_54,54835,55354,ena,CDS,.,+,0,.
contig_54,54113,54398,ena,CDS,.,+,0,.
contig_54,53066,53252,ena,CDS,.,+,0,.
contig_54,51803,52073,ena,CDS,.,+,0,.
contig_54,51303,51552,ena,CDS,.,+,0,.
contig_54,47782,48010,ena,CDS,.,+,0,.
contig_54,45024,46014,ena,CDS,.,+,0,.
contig_54,43868,44459,ena,CDS,.,+,0,.
contig_54,41914,42196,ena,CDS,.,+,0,.
contig_54,40604,41030,ena,CDS,.,+,0,.
contig_54,39601,39739,ena,CDS,.,+,0,.
contig_54,38235,38499,ena,CDS,.,+,0,.
contig_54,36668,37817,ena,CDS,.,+,0,.
contig_54,35388,36549,ena,CDS,.,+,0,.
contig_54,33398,33581,ena,CDS,.,+,0,.
contig_54,31353,31743,ena,CDS,.,+,0,.
contig_54,30934,31150,ena,CDS,.,+,0,.
contig_54,29546,29771,ena,CDS,.,+,0,.
contig_54,27666,28095,ena,CDS,.,+,0,.
contig_54,24548,25154,ena,CDS,.,+,0,.
contig_54,22903,24529,ena,CDS,.,+,0,.
contig_54,21193,22678,ena,CDS,.,+,0,.
contig_54,19384,19648,ena,CDS,.,+,0,.
contig_54,17587,18751,ena,CDS,.,+,0,.
contig_54,16562,16889,ena,CDS,.,+,0,.
contig_54,13062,14067,ena,CDS,.,+,0,.
contig_54,12659,13034,ena,CDS,.,+,0,.
contig_54,10897,12544,ena,CDS,.,+,0,.
contig_54,7698,8250,ena,CDS,.,+,0,.
contig_54,7233,7689,ena,CDS,.,+,0,.
contig_54,6287,6518,ena,CDS,.,+,0,.
contig_54,5943,6267,ena,CDS,.,+,0,.
contig_54,4865,5591,ena,CDS,.,+,0,.
contig_76,62926,63394,ena,CDS,.,+,0,.
contig_76,61366,62521,ena,CDS,.,+,0,.
contig_76,61034,61307,ena,CDS,.,+,0,.
contig_76,60273,60828,ena,CDS,.,+,0,.
contig_76,58334,60272,ena,CDS,.,+,0,.
contig_76,57882,58293,ena,CDS,.,+,0,.
contig_76,57604,57811,ena,CDS,.,+,0,.
contig_76,56848,57592,ena,CDS,.,+,0,.
contig_76,56060,56729,ena,CDS,.,+,0,.
contig_76,54658,55150,ena,CDS,.,+,0,.
contig_76,54155,54650,ena,CDS,.,+,0,.
contig_76,53922,54123,ena,CDS,.,+,0,.
contig_76,53281,53476,ena,CDS,.,+,0,.
contig_76,52283,53060,ena,CDS,.,+,0,.
contig_76,51144,52275,ena,CDS,.,+,0,.
contig_76,48888,51114,ena,CDS,.,+,0,.
contig_76,48060,48879,ena,CDS,.,+,0,.
contig_76,47648,48017,ena,CDS,.,+,0,.
contig_76,47022,47604,ena,CDS,.,+,0,.
contig_76,46001,46877,ena,CDS,.,+,0,.
contig_76,44788,45976,ena,CDS,.,+,0,.
contig_76,42330,44433,ena,CDS,.,+,0,.
contig_76,41177,42170,ena,CDS,.,+,0,.
contig_76,40247,41030,ena,CDS,.,+,0,.
contig_76,39965,40235,ena,CDS,.,+,0,.
contig_76,39131,39950,ena,CDS,.,+,0,.
contig_76,38674,39091,ena,CDS,.,+,0,.
contig_76,38258,38669,ena,CDS,.,+,0,.
contig_76,37292,38189,ena,CDS,.,+,0,.
contig_76,36640,37138,ena,CDS,.,+,0,.
contig_76,34555,36604,ena,CDS,.,+,0,.
contig_76,34018,34450,ena,CDS,.,+,0,.
contig_76,32845,34015,ena,CDS,.,+,0,.
contig_76,32036,32693,ena,CDS,.,+,0,.
contig_76,30779,31796,ena,CDS,.,+,0,.
contig_76,29068,30748,ena,CDS,.,+,0,.
contig_76,28675,28987,ena,CDS,.,+,0,.
contig_76,27130,28546,ena,CDS,.,+,0,.
contig_76,26069,27104,ena,CDS,.,+,0,.
contig_76,24675,25947,ena,CDS,.,+,0,.
contig_76,23893,24304,ena,CDS,.,+,0,.
contig_76,23578,23881,ena,CDS,.,+,0,.
contig_76,21469,23572,ena,CDS,.,+,0,.
contig_76,21020,21449,ena,CDS,.,+,0,.
contig_76,19852,20950,ena,CDS,.,+,0,.
contig_76,18424,19558,ena,CDS,.,+,0,.
contig_76,17256,18117,ena,CDS,.,+,0,.
contig_76,15939,16842,ena,CDS,.,+,0,.
contig_76,15127,15268,ena,CDS,.,+,0,.
contig_76,14292,14580,ena,CDS,.,+,0,.
contig_76,13406,13607,ena,CDS,.,+,0,.
contig_76,12882,13077,ena,CDS,.,+,0,.
contig_76,10586,11606,ena,CDS,.,+,0,.
contig_76,10300,10540,ena,CDS,.,+,0,.
contig_76,8859,9015,ena,CDS,.,+,0,.
contig_63,62870,64892,ena,CDS,.,+,0,.
contig_63,62060,62741,ena,CDS,.,+,0,.
contig_63,61209,62028,ena,CDS,.,+,0,.
contig_63,60614,61109,ena,CDS,.,+,0,.
contig_63,59504,60335,ena,CDS,.,+,0,.
contig_63,58573,59494,ena,CDS,.,+,0,.
contig_63,57616,57823,ena,CDS,.,+,0,.
contig_63,55487,57593,ena,CDS,.,+,0,.
contig_63,53991,54279,ena,CDS,.,+,0,.
contig_63,52263,52512,ena,CDS,.,+,0,.
contig_63,49363,50551,ena,CDS,.,+,0,.
contig_63,48937,49261,ena,CDS,.,+,0,.
contig_63,48323,48851,ena,CDS,.,+,0,.
contig_63,47210,47363,ena,CDS,.,+,0,.
contig_63,46184,46682,ena,CDS,.,+,0,.
contig_63,45589,46027,ena,CDS,.,+,0,.
contig_63,45389,45512,ena,CDS,.,+,0,.
contig_63,42018,45138,ena,CDS,.,+,0,.
contig_63,41628,41877,ena,CDS,.,+,0,.
contig_63,39295,41338,ena,CDS,.,+,0,.
contig_63,35955,36567,ena,CDS,.,+,0,.
contig_63,34569,35946,ena,CDS,.,+,0,.
contig_63,33093,33228,ena,CDS,.,+,0,.
contig_63,32334,32583,ena,CDS,.,+,0,.
contig_63,31130,32051,ena,CDS,.,+,0,.
contig_63,30248,30968,ena,CDS,.,+,0,.
contig_63,30090,30228,ena,CDS,.,+,0,.
contig_63,29780,30002,ena,CDS,.,+,0,.
contig_63,29432,29711,ena,CDS,.,+,0,.
contig_63,26364,26583,ena,CDS,.,+,0,.
contig_63,25950,26133,ena,CDS,.,+,0,.
contig_63,24924,25068,ena,CDS,.,+,0,.
contig_63,24201,24801,ena,CDS,.,+,0,.
contig_63,23445,24051,ena,CDS,.,+,0,.
contig_63,19166,20111,ena,CDS,.,+,0,.
contig_63,18041,18980,ena,CDS,.,+,0,.
contig_63,17061,18039,ena,CDS,.,+,0,.
contig_63,15353,16910,ena,CDS,.,+,0,.
contig_63,13562,15278,ena,CDS,.,+,0,.
contig_63,9186,11205,ena,CDS,.,+,0,.
contig_63,2104,3589,ena,CDS,.,+,0,.
contig_50,59786,61079,ena,CDS,.,+,0,.
contig_50,58263,58746,ena,CDS,.,+,0,.
contig_50,54326,55799,ena,CDS,.,+,0,.
contig_50,50985,52749,ena,CDS,.,+,0,.
contig_50,48096,50919,ena,CDS,.,+,0,.
contig_50,47080,47953,ena,CDS,.,+,0,.
contig_50,46235,46895,ena,CDS,.,+,0,.
contig_50,39227,39578,ena,CDS,.,+,0,.
contig_50,34284,34419,ena,CDS,.,+,0,.
contig_50,32493,32844,ena,CDS,.,+,0,.
contig_50,22769,23093,ena,CDS,.,+,0,.
contig_50,22089,22275,ena,CDS,.,+,0,.
contig_50,18734,19103,ena,CDS,.,+,0,.
contig_50,17042,17168,ena,CDS,.,+,0,.
contig_50,16198,16477,ena,CDS,.,+,0,.
contig_50,15206,15536,ena,CDS,.,+,0,.
contig_50,11179,12457,ena,CDS,.,+,0,.
contig_50,9878,10319,ena,CDS,.,+,0,.
contig_50,8723,8984,ena,CDS,.,+,0,.
contig_50,8316,8532,ena,CDS,.,+,0,.
contig_50,7898,8048,ena,CDS,.,+,0,.
contig_50,7181,7352,ena,CDS,.,+,0,.
contig_50,6987,7107,ena,CDS,.,+,0,.
contig_50,6467,6803,ena,CDS,.,+,0,.
contig_50,5207,5597,ena,CDS,.,+,0,.
contig_50,4637,5099,ena,CDS,.,+,0,.
contig_50,3693,4623,ena,CDS,.,+,0,.
contig_50,2429,3434,ena,CDS,.,+,0,.
contig_50,1286,2294,ena,CDS,.,+,0,.
contig_18,62029,62761,ena,CDS,.,+,0,.
contig_18,61400,62012,ena,CDS,.,+,0,.
contig_18,58729,60367,ena,CDS,.,+,0,.
contig_18,56970,58110,ena,CDS,.,+,0,.
contig_18,55820,56597,ena,CDS,.,+,0,.
contig_18,54490,54976,ena,CDS,.,+,0,.
contig_18,53943,54189,ena,CDS,.,+,0,.
contig_18,51764,52934,ena,CDS,.,+,0,.
contig_18,51074,51755,ena,CDS,.,+,0,.
contig_18,49820,50378,ena,CDS,.,+,0,.
contig_18,48960,49779,ena,CDS,.,+,0,.
contig_18,48215,48926,ena,CDS,.,+,0,.
contig_18,47895,48063,ena,CDS,.,+,0,.
