seqid,start,end,source,type,score,strand,phase,attributes
DN38.contig00008,60553,62371,ena,CDS,.,+,0,.
DN38.contig00008,59272,60394,ena,CDS,.,+,0,.
DN38.contig00008,56909,57209,ena,CDS,.,+,0,.
DN38.contig00008,56294,56495,ena,CDS,.,+,0,.
DN38.contig00008,55721,56033,ena,CDS,.,+,0,.
DN38.contig00008,55364,55622,ena,CDS,.,+,0,.
DN38.contig00008,54846,54960,ena,CDS,.,+,0,.
DN38.contig00008,53557,53740,ena,CDS,.,+,0,.
DN38.contig00008,50484,50760,ena,CDS,.,+,0,.
DN38.contig00008,47909,48110,ena,CDS,.,+,0,.
DN38.contig00008,45943,46336,ena,CDS,.,+,0,.
DN38.contig00008,45436,45640,ena,CDS,.,+,0,.
DN38.contig00008,45217,45364,ena,CDS,.,+,0,.
DN38.contig00008,44701,45106,ena,CDS,.,+,0,.
DN38.contig00008,43453,43786,ena,CDS,.,+,0,.
DN38.contig00008,43150,43426,ena,CDS,.,+,0,.
DN38.contig00008,41943,42120,ena,CDS,.,+,0,.
DN38.contig00008,41416,41632,ena,CDS,.,+,0,.
DN38.contig00008,40156,40921,ena,CDS,.,+,0,.
DN38.contig00008,38683,38953,ena,CDS,.,+,0,.
DN38.contig00008,36714,37617,ena,CDS,.,+,0,.
DN38.contig00008,35906,36242,ena,CDS,.,+,0,.
DN38.contig00008,35637,35892,ena,CDS,.,+,0,.
DN38.contig00008,34827,35127,ena,CDS,.,+,0,.
DN38.contig00008,33444,34029,ena,CDS,.,+,0,.
DN38.contig00008,31057,31993,ena,CDS,.,+,0,.
DN38.contig00008,30527,30944,ena,CDS,.,+,0,.
DN38.contig00008,29531,30314,ena,CDS,.,+,0,.
DN38.contig00008,29101,29323,ena,CDS,.,+,0,.
DN38.contig00008,27109,29059,ena,CDS,.,+,0,.
DN38.contig00008,24733,26437,ena,CDS,.,+,0,.
DN38.contig00008,23961,24621,ena,CDS,.,+,0,.
DN38.contig00008,22887,23724,ena,CDS,.,+,0,.
DN38.contig00008,22099,22852,ena,CDS,.,+,0,.
DN38.contig00008,21335,22055,ena,CDS,.,+,0,.
DN38.contig00008,20845,20971,ena,CDS,.,+,0,.
DN38.contig00008,19628,19877,ena,CDS,.,+,0,.
DN38.contig00008,17625,17919,ena,CDS,.,+,0,.
DN38.contig00008,17473,17599,ena,CDS,.,+,0,.
DN38.contig00008,14293,15925,ena,CDS,.,+,0,.
DN38.contig00008,13599,13833,ena,CDS,.,+,0,.
DN38.contig00008,11476,13447,ena,CDS,.,+,0,.
DN38.contig00008,10796,11051,ena,CDS,.,+,0,.
DN38.contig00008,6388,8608,ena,CDS,.,+,0,.
DN38.contig00008,4746,6153,ena,CDS,.,+,0,.
DN38.contig00008,2970,4320,ena,CDS,.,+,0,.
DN38.contig00009,110012,110813,ena,CDS,.,+,0,.
DN38.contig00009,107299,109252,ena,CDS,.,+,0,.
DN38.contig00009,106822,107182,ena,CDS,.,+,0,.
DN38.contig00009,105336,105696,ena,CDS,.,+,0,.
DN38.contig00009,101250,102684,ena,CDS,.,+,0,.
DN38.contig00009,98832,99450,ena,CDS,.,+,0,.
DN38.contig00009,97888,98785,ena,CDS,.,+,0,.
DN38.contig00009,96732,97728,ena,CDS,.,+,0,.
DN38.contig00009,96054,96477,ena,CDS,.,+,0,.
DN38.contig00009,95233,95803,ena,CDS,.,+,0,.
DN38.contig00009,94727,95126,ena,CDS,.,+,0,.
DN38.contig00009,94410,94704,ena,CDS,.,+,0,.
DN38.contig00009,93670,94390,ena,CDS,.,+,0,.
DN38.contig00009,92685,93519,ena,CDS,.,+,0,.
DN38.contig00009,91253,91784,ena,CDS,.,+,0,.
DN38.contig00009,90786,91011,ena,CDS,.,+,0,.
DN38.contig00009,90537,90696,ena,CDS,.,+,0,.
DN38.contig00009,89221,89926,ena,CDS,.,+,0,.
DN38.contig00009,87210,89070,ena,CDS,.,+,0,.
DN38.contig00009,82971,83328,ena,CDS,.,+,0,.
DN38.contig00009,82688,82901,ena,CDS,.,+,0,.
DN38.contig00009,80963,82292,ena,CDS,.,+,0,.
DN38.contig00009,79214,80600,ena,CDS,.,+,0,.
DN38.contig00009,76275,78678,ena,CDS,.,+,0,.
DN38.contig00009,75514,76153,ena,CDS,.,+,0,.
DN38.contig00009,72295,75175,ena,CDS,.,+,0,.
DN38.contig00009,71061,72198,ena,CDS,.,+,0,.
DN38.contig00009,69244,70939,ena,CDS,.,+,0,.
DN38.contig00009,66229,66367,ena,CDS,.,+,0,.
DN38.contig00009,64320,65940,ena,CDS,.,+,0,.
DN38.contig00009,64103,64292,ena,CDS,.,+,0,.
DN38.contig00009,62082,62229,ena,CDS,.,+,0,.
DN38.contig00009,59145,59586,ena,CDS,.,+,0,.
DN38.contig00009,57451,58183,ena,CDS,.,+,0,.
DN38.contig00009,55670,56861,ena,CDS,.,+,0,.
DN38.contig00009,54613,55519,ena,CDS,.,+,0,.
DN38.contig00009,52356,53565,ena,CDS,.,+,0,.
DN38.contig00009,51458,52067,ena,CDS,.,+,0,.
DN38.contig00009,47946,49464,ena,CDS,.,+,0,.
DN38.contig00009,47471,47669,ena,CDS,.,+,0,.
DN38.contig00009,46141,47101,ena,CDS,.,+,0,.
DN38.contig00009,44389,45310,ena,CDS,.,+,0,.
DN38.contig00009,42191,42512,ena,CDS,.,+,0,.
DN38.contig00009,40984,41230,ena,CDS,.,+,0,.
DN38.contig00009,40458,40980,ena,CDS,.,+,0,.
DN38.contig00009,39114,40236,ena,CDS,.,+,0,.
DN38.contig00009,36044,36185,ena,CDS,.,+,0,.
DN38.contig00009,33521,34025,ena,CDS,.,+,0,.
DN38.contig00009,33001,33373,ena,CDS,.,+,0,.
DN38.contig00009,32699,32942,ena,CDS,.,+,0,.
DN38.contig00009,31493,32207,ena,CDS,.,+,0,.
DN38.contig00009,30568,31375,ena,CDS,.,+,0,.
DN38.contig00009,28657,29596,ena,CDS,.,+,0,.
DN38.contig00009,28173,28446,ena,CDS,.,+,0,.
DN38.contig00009,27307,27520,ena,CDS,.,+,0,.
DN38.contig00009,24894,25482,ena,CDS,.,+,0,.
DN38.contig00009,23632,24079,ena,CDS,.,+,0,.
DN38.contig00009,22738,23215,ena,CDS,.,+,0,.
DN38.contig00009,22448,22709,ena,CDS,.,+,0,.
DN38.contig00009,19954,21088,ena,CDS,.,+,0,.
DN38.contig00009,16068,17940,ena,CDS,.,+,0,.
DN38.contig00009,15313,15922,ena,CDS,.,+,0,.
DN38.contig00009,13373,13973,ena,CDS,.,+,0,.
DN38.contig00009,12743,13046,ena,CDS,.,+,0,.
DN38.contig00009,10993,11611,ena,CDS,.,+,0,.
DN38.contig00009,9890,10832,ena,CDS,.,+,0,.
DN38.contig00009,8955,9789,ena,CDS,.,+,0,.
DN38.contig00009,8609,8945,ena,CDS,.,+,0,.
DN38.contig00009,7845,8532,ena,CDS,.,+,0,.
DN38.contig00009,2467,2896,ena,CDS,.,+,0,.
DN38.contig00009,952,1147,ena,CDS,.,+,0,.
DN38.contig00010,100740,101373,ena,CDS,.,+,0,.
DN38.contig00010,99628,100498,ena,CDS,.,+,0,.
DN38.contig00010,99322,99532,ena,CDS,.,+,0,.
DN38.contig00010,98204,99194,ena,CDS,.,+,0,.
DN38.contig00010,95805,97722,ena,CDS,.,+,0,.
DN38.contig00010,93468,93747,ena,CDS,.,+,0,.
DN38.contig00010,92390,92624,ena,CDS,.,+,0,.
DN38.contig00010,91829,92024,ena,CDS,.,+,0,.
DN38.contig00010,87134,88964,ena,CDS,.,+,0,.
DN38.contig00010,86129,86345,ena,CDS,.,+,0,.
DN38.contig00010,85473,85905,ena,CDS,.,+,0,.
DN38.contig00010,85002,85368,ena,CDS,.,+,0,.
DN38.contig00010,84477,84627,ena,CDS,.,+,0,.
DN38.contig00010,74952,75177,ena,CDS,.,+,0,.
DN38.contig00010,68275,68836,ena,CDS,.,+,0,.
DN38.contig00010,66581,67217,ena,CDS,.,+,0,.
DN38.contig00010,66129,66579,ena,CDS,.,+,0,.
DN38.contig00010,64255,64519,ena,CDS,.,+,0,.
DN38.contig00010,61869,63831,ena,CDS,.,+,0,.
DN38.contig00010,61023,61161,ena,CDS,.,+,0,.
DN38.contig00010,60673,60853,ena,CDS,.,+,0,.
DN38.contig00010,56590,57490,ena,CDS,.,+,0,.
DN38.contig00010,55758,56280,ena,CDS,.,+,0,.
DN38.contig00010,54446,55706,ena,CDS,.,+,0,.
DN38.contig00010,52938,53652,ena,CDS,.,+,0,.
DN38.contig00010,52629,52875,ena,CDS,.,+,0,.
DN38.contig00010,51800,52352,ena,CDS,.,+,0,.
DN38.contig00010,51224,51719,ena,CDS,.,+,0,.
DN38.contig00010,45720,45918,ena,CDS,.,+,0,.
DN38.contig00010,44477,45008,ena,CDS,.,+,0,.
DN38.contig00010,43297,44308,ena,CDS,.,+,0,.
DN38.contig00010,41669,41963,ena,CDS,.,+,0,.
DN38.contig00010,40988,41519,ena,CDS,.,+,0,.
DN38.contig00010,36725,37307,ena,CDS,.,+,0,.
DN38.contig00010,33849,35211,ena,CDS,.,+,0,.
DN38.contig00010,33410,33689,ena,CDS,.,+,0,.
DN38.contig00010,32541,33402,ena,CDS,.,+,0,.
DN38.contig00010,32082,32529,ena,CDS,.,+,0,.
DN38.contig00010,31792,32080,ena,CDS,.,+,0,.
DN38.contig00010,30304,31768,ena,CDS,.,+,0,.
DN38.contig00010,29523,30249,ena,CDS,.,+,0,.
DN38.contig00010,29143,29521,ena,CDS,.,+,0,.
DN38.contig00010,28602,29046,ena,CDS,.,+,0,.
DN38.contig00010,28048,28486,ena,CDS,.,+,0,.
DN38.contig00010,26954,27929,ena,CDS,.,+,0,.
DN38.contig00010,26062,26899,ena,CDS,.,+,0,.
DN38.contig00010,24366,24621,ena,CDS,.,+,0,.
DN38.contig00010,24054,24303,ena,CDS,.,+,0,.
DN38.contig00010,20877,21618,ena,CDS,.,+,0,.
DN38.contig00010,19506,19896,ena,CDS,.,+,0,.
DN38.contig00010,18934,19402,ena,CDS,.,+,0,.
DN38.contig00010,18305,18923,ena,CDS,.,+,0,.
DN38.contig00010,16739,17744,ena,CDS,.,+,0,.
DN38.contig00010,15315,16590,ena,CDS,.,+,0,.
DN38.contig00010,10019,10280,ena,CDS,.,+,0,.
DN38.contig00010,7092,9954,ena,CDS,.,+,0,.
DN38.contig00010,6549,6999,ena,CDS,.,+,0,.
DN38.contig00010,4954,6466,ena,CDS,.,+,0,.
DN38.contig00010,2152,2482,ena,CDS,.,+,0,.
DN38.contig00011,98848,98956,ena,CDS,.,+,0,.
DN38.contig00011,98370,98511,ena,CDS,.,+,0,.
DN38.contig00011,94991,95210,ena,CDS,.,+,0,.
DN38.contig00011,94066,94264,ena,CDS,.,+,0,.
DN38.contig00011,93853,94054,ena,CDS,.,+,0,.
DN38.contig00011,93450,93702,ena,CDS,.,+,0,.
DN38.contig00011,92214,92508,ena,CDS,.,+,0,.
DN38.contig00011,88142,89324,ena,CDS,.,+,0,.
DN38.contig00011,87006,87231,ena,CDS,.,+,0,.
DN38.contig00011,85221,86706,ena,CDS,.,+,0,.
DN38.contig00011,84036,84522,ena,CDS,.,+,0,.
DN38.contig00011,82370,82634,ena,CDS,.,+,0,.
DN38.contig00011,81856,82141,ena,CDS,.,+,0,.
DN38.contig00011,79820,79955,ena,CDS,.,+,0,.
DN38.contig00011,78603,79500,ena,CDS,.,+,0,.
DN38.contig00011,77900,78410,ena,CDS,.,+,0,.
DN38.contig00011,77527,77899,ena,CDS,.,+,0,.
DN38.contig00011,77001,77391,ena,CDS,.,+,0,.
DN38.contig00011,75336,76254,ena,CDS,.,+,0,.
DN38.contig00011,73226,75206,ena,CDS,.,+,0,.
DN38.contig00011,71441,71621,ena,CDS,.,+,0,.
DN38.contig00011,67519,67789,ena,CDS,.,+,0,.
DN38.contig00011,67209,67416,ena,CDS,.,+,0,.
DN38.contig00011,65584,67177,ena,CDS,.,+,0,.
DN38.contig00011,65265,65556,ena,CDS,.,+,0,.
DN38.contig00011,63801,65064,ena,CDS,.,+,0,.
DN38.contig00011,63262,63715,ena,CDS,.,+,0,.
DN38.contig00011,61432,61645,ena,CDS,.,+,0,.
DN38.contig00011,58192,59680,ena,CDS,.,+,0,.
DN38.contig00011,56069,57554,ena,CDS,.,+,0,.
DN38.contig00011,52104,52941,ena,CDS,.,+,0,.
DN38.contig00011,49412,51449,ena,CDS,.,+,0,.
DN38.contig00011,47467,47686,ena,CDS,.,+,0,.
DN38.contig00011,44376,45744,ena,CDS,.,+,0,.
DN38.contig00011,43840,44323,ena,CDS,.,+,0,.
DN38.contig00011,41776,41998,ena,CDS,.,+,0,.
DN38.contig00011,41327,41513,ena,CDS,.,+,0,.
DN38.contig00011,38478,39915,ena,CDS,.,+,0,.
DN38.contig00011,36256,38140,ena,CDS,.,+,0,.
DN38.contig00011,34894,36088,ena,CDS,.,+,0,.
DN38.contig00011,34190,34805,ena,CDS,.,+,0,.
DN38.contig00011,32022,32508,ena,CDS,.,+,0,.
DN38.contig00011,28332,28818,ena,CDS,.,+,0,.
DN38.contig00011,27006,27936,ena,CDS,.,+,0,.
DN38.contig00011,26192,26903,ena,CDS,.,+,0,.
DN38.contig00011,25529,26189,ena,CDS,.,+,0,.
DN38.contig00011,22644,24021,ena,CDS,.,+,0,.
DN38.contig00011,21168,22371,ena,CDS,.,+,0,.
DN38.contig00011,18689,18881,ena,CDS,.,+,0,.
DN38.contig00011,18150,18663,ena,CDS,.,+,0,.
DN38.contig00011,17515,17824,ena,CDS,.,+,0,.
DN38.contig00011,16379,17387,ena,CDS,.,+,0,.
DN38.contig00011,15855,16371,ena,CDS,.,+,0,.
DN38.contig00011,15331,15526,ena,CDS,.,+,0,.
DN38.contig00011,13040,13250,ena,CDS,.,+,0,.
DN38.contig00011,12093,12249,ena,CDS,.,+,0,.
DN38.contig00011,8753,8921,ena,CDS,.,+,0,.
DN38.contig00011,7873,8524,ena,CDS,.,+,0,.
DN38.contig00011,6538,7609,ena,CDS,.,+,0,.
DN38.contig00011,5676,6105,ena,CDS,.,+,0,.
DN38.contig00011,4832,4946,ena,CDS,.,+,0,.
DN38.contig00011,3440,4433,ena,CDS,.,+,0,.
DN38.contig00011,2151,3195,ena,CDS,.,+,0,.
DN38.contig00011,244,1888,ena,CDS,.,+,0,.
DN38.contig00012,94317,94572,ena,CDS,.,+,0,.
DN38.contig00012,92914,94315,ena,CDS,.,+,0,.
DN38.contig00012,91849,92764,ena,CDS,.,+,0,.
DN38.contig00012,90165,90891,ena,CDS,.,+,0,.
DN38.contig00012,89282,89417,ena,CDS,.,+,0,.
DN38.contig00012,89132,89276,ena,CDS,.,+,0,.
DN38.contig00012,88583,88700,ena,CDS,.,+,0,.
DN38.contig00012,87123,88560,ena,CDS,.,+,0,.
DN38.contig00012,84971,87077,ena,CDS,.,+,0,.
DN38.contig00012,83451,83565,ena,CDS,.,+,0,.
DN38.contig00012,80193,80328,ena,CDS,.,+,0,.
DN38.contig00012,79401,79695,ena,CDS,.,+,0,.
DN38.contig00012,78843,79293,ena,CDS,.,+,0,.
DN38.contig00012,77548,78313,ena,CDS,.,+,0,.
DN38.contig00012,77076,77214,ena,CDS,.,+,0,.
DN38.contig00012,74334,74679,ena,CDS,.,+,0,.
DN38.contig00012,71155,71665,ena,CDS,.,+,0,.
DN38.contig00012,70248,70602,ena,CDS,.,+,0,.
DN38.contig00012,68315,68636,ena,CDS,.,+,0,.
DN38.contig00012,64249,65053,ena,CDS,.,+,0,.
DN38.contig00012,58992,59328,ena,CDS,.,+,0,.
DN38.contig00012,58665,58956,ena,CDS,.,+,0,.
DN38.contig00012,58177,58513,ena,CDS,.,+,0,.
DN38.contig00012,56981,57107,ena,CDS,.,+,0,.
DN38.contig00012,56616,56796,ena,CDS,.,+,0,.
DN38.contig00012,56020,56311,ena,CDS,.,+,0,.
DN38.contig00012,54605,54893,ena,CDS,.,+,0,.
DN38.contig00012,47886,48087,ena,CDS,.,+,0,.
DN38.contig00012,44370,45405,ena,CDS,.,+,0,.
DN38.contig00012,43251,43758,ena,CDS,.,+,0,.
DN38.contig00012,41301,41787,ena,CDS,.,+,0,.
DN38.contig00012,38964,39063,ena,CDS,.,+,0,.
DN38.contig00012,35076,36708,ena,CDS,.,+,0,.
DN38.contig00012,33914,35066,ena,CDS,.,+,0,.
DN38.contig00012,31600,32911,ena,CDS,.,+,0,.
DN38.contig00012,30679,31015,ena,CDS,.,+,0,.
DN38.contig00012,29209,29380,ena,CDS,.,+,0,.
DN38.contig00012,25096,26647,ena,CDS,.,+,0,.
DN38.contig00012,23416,24730,ena,CDS,.,+,0,.
DN38.contig00012,20822,21506,ena,CDS,.,+,0,.
DN38.contig00012,19111,20809,ena,CDS,.,+,0,.
DN38.contig00012,17739,19041,ena,CDS,.,+,0,.
DN38.contig00012,15924,17724,ena,CDS,.,+,0,.
DN38.contig00012,15633,15906,ena,CDS,.,+,0,.
DN38.contig00012,14193,15540,ena,CDS,.,+,0,.
DN38.contig00012,12113,12365,ena,CDS,.,+,0,.
DN38.contig00012,11426,11546,ena,CDS,.,+,0,.
DN38.contig00012,10692,11079,ena,CDS,.,+,0,.
DN38.contig00012,9721,10009,ena,CDS,.,+,0,.
DN38.contig00012,9043,9163,ena,CDS,.,+,0,.
DN38.contig00012,8007,8202,ena,CDS,.,+,0,.
DN38.contig00012,7357,7711,ena,CDS,.,+,0,.
DN38.contig00012,6585,6909,ena,CDS,.,+,0,.
DN38.contig00012,6111,6330,ena,CDS,.,+,0,.
DN38.contig00012,5449,5572,ena,CDS,.,+,0,.
DN38.contig00012,4855,5128,ena,CDS,.,+,0,.
DN38.contig00012,3971,4655,ena,CDS,.,+,0,.
DN38.contig00012,607,955,ena,CDS,.,+,0,.
DN38.contig00013,82008,84390,ena,CDS,.,+,0,.
DN38.contig00013,80173,81865,ena,CDS,.,+,0,.
DN38.contig00013,76445,79820,ena,CDS,.,+,0,.
DN38.contig00013,74134,75205,ena,CDS,.,+,0,.
DN38.contig00013,72965,74120,ena,CDS,.,+,0,.
DN38.contig00013,71968,72784,ena,CDS,.,+,0,.
DN38.contig00013,70922,71819,ena,CDS,.,+,0,.
DN38.contig00013,69600,70884,ena,CDS,.,+,0,.
DN38.contig00013,69071,69593,ena,CDS,.,+,0,.
DN38.contig00013,68013,69021,ena,CDS,.,+,0,.
DN38.contig00013,67518,67854,ena,CDS,.,+,0,.
DN38.contig00013,63055,63340,ena,CDS,.,+,0,.
DN38.contig00013,62036,62213,ena,CDS,.,+,0,.
DN38.contig00013,57761,58124,ena,CDS,.,+,0,.
DN38.contig00013,57047,57248,ena,CDS,.,+,0,.
DN38.contig00013,55749,56223,ena,CDS,.,+,0,.
DN38.contig00013,55329,55626,ena,CDS,.,+,0,.
DN38.contig00013,53457,53715,ena,CDS,.,+,0,.
DN38.contig00013,52760,52976,ena,CDS,.,+,0,.
DN38.contig00013,50903,52664,ena,CDS,.,+,0,.
DN38.contig00013,48421,48874,ena,CDS,.,+,0,.
DN38.contig00013,45863,48068,ena,CDS,.,+,0,.
DN38.contig00013,43941,45003,ena,CDS,.,+,0,.
DN38.contig00013,43026,43770,ena,CDS,.,+,0,.
DN38.contig00013,42465,42984,ena,CDS,.,+,0,.
DN38.contig00013,41108,42434,ena,CDS,.,+,0,.
DN38.contig00013,39996,41067,ena,CDS,.,+,0,.
DN38.contig00013,39538,39979,ena,CDS,.,+,0,.
DN38.contig00013,38915,39536,ena,CDS,.,+,0,.
DN38.contig00013,38455,38863,ena,CDS,.,+,0,.
DN38.contig00013,36720,37857,ena,CDS,.,+,0,.
DN38.contig00013,35077,36703,ena,CDS,.,+,0,.
DN38.contig00013,33653,34658,ena,CDS,.,+,0,.
DN38.contig00013,33076,33598,ena,CDS,.,+,0,.
DN38.contig00013,32368,32890,ena,CDS,.,+,0,.
DN38.contig00013,30901,32281,ena,CDS,.,+,0,.
DN38.contig00013,26976,27609,ena,CDS,.,+,0,.
DN38.contig00013,25939,26905,ena,CDS,.,+,0,.
DN38.contig00013,19868,21752,ena,CDS,.,+,0,.
DN38.contig00013,17891,18569,ena,CDS,.,+,0,.
DN38.contig00013,17148,17889,ena,CDS,.,+,0,.
DN38.contig00013,16218,17001,ena,CDS,.,+,0,.
DN38.contig00013,15482,16040,ena,CDS,.,+,0,.
DN38.contig00013,7524,9297,ena,CDS,.,+,0,.
DN38.contig00013,7333,7426,ena,CDS,.,+,0,.
DN38.contig00013,6781,7105,ena,CDS,.,+,0,.
DN38.contig00014,77994,78435,ena,CDS,.,+,0,.
DN38.contig00014,75572,75950,ena,CDS,.,+,0,.
DN38.contig00014,73779,73989,ena,CDS,.,+,0,.
DN38.contig00014,72353,72533,ena,CDS,.,+,0,.
DN38.contig00014,71353,71584,ena,CDS,.,+,0,.
DN38.contig00014,71029,71269,ena,CDS,.,+,0,.
DN38.contig00014,69746,69941,ena,CDS,.,+,0,.
DN38.contig00014,69035,69335,ena,CDS,.,+,0,.
DN38.contig00014,67170,67569,ena,CDS,.,+,0,.
DN38.contig00014,62824,63157,ena,CDS,.,+,0,.
DN38.contig00014,61287,61947,ena,CDS,.,+,0,.
DN38.contig00014,57907,60163,ena,CDS,.,+,0,.
DN38.contig00014,52214,53843,ena,CDS,.,+,0,.
DN38.contig00014,50797,51952,ena,CDS,.,+,0,.
DN38.contig00014,49764,50643,ena,CDS,.,+,0,.
DN38.contig00014,49037,49232,ena,CDS,.,+,0,.
DN38.contig00014,47270,47684,ena,CDS,.,+,0,.
DN38.contig00014,45141,46032,ena,CDS,.,+,0,.
DN38.contig00014,43973,44525,ena,CDS,.,+,0,.
DN38.contig00014,43012,43954,ena,CDS,.,+,0,.
DN38.contig00014,41610,42906,ena,CDS,.,+,0,.
DN38.contig00014,40576,40777,ena,CDS,.,+,0,.
DN38.contig00014,40267,40498,ena,CDS,.,+,0,.
DN38.contig00014,38749,38941,ena,CDS,.,+,0,.
DN38.contig00014,38214,38733,ena,CDS,.,+,0,.
DN38.contig00014,36968,37280,ena,CDS,.,+,0,.
DN38.contig00014,36493,36853,ena,CDS,.,+,0,.
DN38.contig00014,36083,36251,ena,CDS,.,+,0,.
DN38.contig00014,35369,35498,ena,CDS,.,+,0,.
DN38.contig00014,33739,34201,ena,CDS,.,+,0,.
DN38.contig00014,33050,33299,ena,CDS,.,+,0,.
DN38.contig00014,31466,31574,ena,CDS,.,+,0,.
DN38.contig00014,30506,30596,ena,CDS,.,+,0,.
DN38.contig00014,29458,29821,ena,CDS,.,+,0,.
DN38.contig00014,29293,29455,ena,CDS,.,+,0,.
DN38.contig00014,28015,28177,ena,CDS,.,+,0,.
DN38.contig00014,27706,27802,ena,CDS,.,+,0,.
DN38.contig00014,27120,27681,ena,CDS,.,+,0,.
DN38.contig00014,26478,26613,ena,CDS,.,+,0,.
DN38.contig00014,25841,25994,ena,CDS,.,+,0,.
DN38.contig00014,23693,24743,ena,CDS,.,+,0,.
DN38.contig00014,23463,23691,ena,CDS,.,+,0,.
DN38.contig00014,20882,21323,ena,CDS,.,+,0,.
DN38.contig00014,20597,20780,ena,CDS,.,+,0,.
DN38.contig00014,19391,20171,ena,CDS,.,+,0,.
DN38.contig00014,18412,18973,ena,CDS,.,+,0,.
DN38.contig00014,17753,18371,ena,CDS,.,+,0,.
DN38.contig00014,16531,17341,ena,CDS,.,+,0,.
DN38.contig00014,12872,14183,ena,CDS,.,+,0,.
DN38.contig00014,12384,12726,ena,CDS,.,+,0,.
DN38.contig00014,11609,12185,ena,CDS,.,+,0,.
DN38.contig00014,10356,11568,ena,CDS,.,+,0,.
DN38.contig00015,77608,77683,ena,CDS,.,+,0,.
DN38.contig00015,77025,77469,ena,CDS,.,+,0,.
DN38.contig00015,74270,75161,ena,CDS,.,+,0,.
DN38.contig00015,73580,73745,ena,CDS,.,+,0,.
DN38.contig00015,72640,73528,ena,CDS,.,+,0,.
DN38.contig00015,69942,72354,ena,CDS,.,+,0,.
DN38.contig00015,68763,69930,ena,CDS,.,+,0,.
DN38.contig00015,66790,68068,ena,CDS,.,+,0,.
DN38.contig00015,65662,65935,ena,CDS,.,+,0,.
DN38.contig00015,64888,65239,ena,CDS,.,+,0,.
DN38.contig00015,61589,62093,ena,CDS,.,+,0,.
DN38.contig00015,61313,61424,ena,CDS,.,+,0,.
DN38.contig00015,56700,57981,ena,CDS,.,+,0,.
DN38.contig00015,55725,56481,ena,CDS,.,+,0,.
DN38.contig00015,54828,55017,ena,CDS,.,+,0,.
DN38.contig00015,54165,54525,ena,CDS,.,+,0,.
DN38.contig00015,53409,54027,ena,CDS,.,+,0,.
DN38.contig00015,49758,50043,ena,CDS,.,+,0,.
DN38.contig00015,48581,48863,ena,CDS,.,+,0,.
DN38.contig00015,46224,47061,ena,CDS,.,+,0,.
DN38.contig00015,44569,44953,ena,CDS,.,+,0,.
DN38.contig00015,43877,44567,ena,CDS,.,+,0,.
DN38.contig00015,42123,43809,ena,CDS,.,+,0,.
DN38.contig00015,41320,41650,ena,CDS,.,+,0,.
DN38.contig00015,39465,39636,ena,CDS,.,+,0,.
DN38.contig00015,38112,38424,ena,CDS,.,+,0,.
DN38.contig00015,36749,37289,ena,CDS,.,+,0,.
DN38.contig00015,33754,36391,ena,CDS,.,+,0,.
DN38.contig00015,32417,33554,ena,CDS,.,+,0,.
DN38.contig00015,31890,32133,ena,CDS,.,+,0,.
DN38.contig00015,31113,31215,ena,CDS,.,+,0,.
DN38.contig00015,30598,31027,ena,CDS,.,+,0,.
DN38.contig00015,29864,30080,ena,CDS,.,+,0,.
DN38.contig00015,28342,28591,ena,CDS,.,+,0,.
DN38.contig00015,27894,28044,ena,CDS,.,+,0,.
DN38.contig00015,27058,27313,ena,CDS,.,+,0,.
DN38.contig00015,25372,26827,ena,CDS,.,+,0,.
DN38.contig00015,24569,25301,ena,CDS,.,+,0,.
DN38.contig00015,21202,23461,ena,CDS,.,+,0,.
DN38.contig00015,20325,20586,ena,CDS,.,+,0,.
DN38.contig00015,19598,19763,ena,CDS,.,+,0,.
DN38.contig00015,17907,18114,ena,CDS,.,+,0,.
DN38.contig00015,17202,17604,ena,CDS,.,+,0,.
DN38.contig00015,14358,14553,ena,CDS,.,+,0,.
DN38.contig00015,11576,12056,ena,CDS,.,+,0,.
DN38.contig00015,7090,7228,ena,CDS,.,+,0,.
DN38.contig00015,4219,5632,ena,CDS,.,+,0,.
DN38.contig00015,2265,3492,ena,CDS,.,+,0,.
DN38.contig00015,1007,1982,ena,CDS,.,+,0,.
DN38.contig00016,76146,76347,ena,CDS,.,+,0,.
DN38.contig00016,71926,72253,ena,CDS,.,+,0,.
DN38.contig00016,71248,71518,ena,CDS,.,+,0,.
DN38.contig00016,69281,69527,ena,CDS,.,+,0,.
DN38.contig00016,67525,67753,ena,CDS,.,+,0,.
DN38.contig00016,63886,64177,ena,CDS,.,+,0,.
DN38.contig00016,61456,61963,ena,CDS,.,+,0,.
DN38.contig00016,60045,60828,ena,CDS,.,+,0,.
DN38.contig00016,58171,59797,ena,CDS,.,+,0,.
DN38.contig00016,57074,58088,ena,CDS,.,+,0,.
DN38.contig00016,55780,56932,ena,CDS,.,+,0,.
DN38.contig00016,55342,55681,ena,CDS,.,+,0,.
DN38.contig00016,54784,55165,ena,CDS,.,+,0,.
DN38.contig00016,52308,54630,ena,CDS,.,+,0,.
DN38.contig00016,49479,51768,ena,CDS,.,+,0,.
DN38.contig00016,47074,49240,ena,CDS,.,+,0,.
DN38.contig00016,44474,46910,ena,CDS,.,+,0,.
DN38.contig00016,43185,44349,ena,CDS,.,+,0,.
DN38.contig00016,42405,42717,ena,CDS,.,+,0,.
DN38.contig00016,40039,40207,ena,CDS,.,+,0,.
DN38.contig00016,39646,39985,ena,CDS,.,+,0,.
